username,text,likes,pred_label,prob_confuso,prob_não,prob_sim
silvanarocha71,"Eu tenho saudades do abraço da minha filha ,que já me está mais neste plano .",,não,0.017704805359244347,0.9610182046890259,0.02127692848443985
michellissimaoficial,Ai meu Deus... como eu queria da minha tb.😢,,não,0.02518392726778984,0.9541819095611572,0.020634198561310768
helenicevanderli,Imagino !!! E pensar que o assasino é a bandida Assasina já estão escravatando os dentes,,não,0.11396341770887375,0.75272536277771,0.13331125676631927
viannamariaaparecida,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
namizinhasilva,❤️❤️❤️❤️lindas,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marlucegomesds,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jehhdannaalvess,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosanamelojulia,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
alessandra_buarque02,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
____drika.svieira,Nossa dilacera o coração ver isso ... Sem palavras querida ! Deus te abençoe,,não,0.017722241580486298,0.9589457511901855,0.023332001641392708
neidoka_albuquerque,Aí como dói meu ❤️ dói muito,,não,0.11162134259939194,0.8200838565826416,0.06829474866390228
flaviaoliveirabo,😍😍😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
glauhedeh,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lindisaparecida,Qdo uma mãe perde um filho todos mães perdem Isabela marcou a vida de todos continue com força ela sempre será lembrada tb perdi e um anjo agora está na luz querida mãe um abraco,,não,0.020439593121409416,0.9562492966651917,0.02331114560365677
eli.arauujo,🥲🥲🥲🥲❤️🌹❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marialsnklrc,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
finardizuleidegomes,"Eu sou mãe também,e imagino o quanto dói na Ana e sua família,a saudade da Isa.Eu acompanho desde do começo,e só Deus que forças para Ana,😢",,não,0.01741991564631462,0.9559255242347717,0.026654552668333054
bell1508,Estou do seu lado Carol. Eu te amo❤️,,não,0.022017136216163635,0.9481256604194641,0.029857203364372253
ynnesfiel.ofc,Me emocionei!!!,,não,0.016786236315965652,0.9613741040229797,0.021839607506990433
franciskmaria00,Em pensar q o monstro e o próprio genitor,,não,0.04526461660861969,0.6999285221099854,0.2548069655895233
manu_linhares06,Saudades enormes da nossa boneca🕊🖤,,não,0.021759135648608208,0.9530209898948669,0.025219853967428207
viviane_manugui,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marialsnklrc,😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
manu_linhares06,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
louricealmeida,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
dani.peres,"A saudade que dói o corpo e alma a sensação de estarmos vivendo um pesadelo e que vamos acordar, Mas um dia vai ser pra vida eterna e iremos nos encontrar na eternidade pra sempre",,não,0.021006105467677116,0.9462047219276428,0.0327892079949379
salete.fernandes.3,Isso acaba comigo@,,não,0.03639601543545723,0.8957915902137756,0.06781240552663803
jenyfferloren,Nenhuma mãe deveria passar por essa dor de perder um filho,,não,0.02898244932293892,0.9312907457351685,0.039726752787828445
alessandraoliveiragouvea,❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
brulabandeira,😢 Doeu aqui. Nosso anjinho isa,,não,0.01878856122493744,0.9526148438453674,0.028596533462405205
helendias2906,❤️😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jucileteoliveira,😢😢🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cozinhadatiabenta,😢😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
su.oliveiramori,😢🤍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
isa.souza.39395,"E como se uma lança atravessasse meu peito ao assistir esse abraço 😢porquê meu Deus,existe pessoas tão perversas?💔",,não,0.02321709506213665,0.9405816793441772,0.036201294511556625
janete_mesquita_1,Dor que não se mede 😢,,não,0.022211849689483643,0.9313843250274658,0.046403832733631134
_.isadorademaria,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mariajosepaiva12,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
isa.souza.39395,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
nilmasdf,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
osnicavalcante,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
alcioneacosta,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
yiago.of,Chega a doer na alma😢,,não,0.08841674029827118,0.7732502818107605,0.1383330374956131
cordeiro_dani,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sheilamarques925,"Que lindas😍 meu Deus, como senti sua dor naquele dia @anacarolinaoliveira_oficial Mais também orei bastante p Deus confortar seu coração 🙏🏼💔😢Ahh quanto desejei também ficar frente a frente com aqueles malditos🤬😡😤😭",,não,0.01694132387638092,0.956074595451355,0.026984140276908875
ledianeribeiromendes,Aquele abraço gostoso!,,não,0.023642173036932945,0.9532181024551392,0.023139797151088715
polo_almeida24,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
martamarisouza,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
alziracalandreli,Com toda certeza Isa teve ao seu lado a melhor mãe 🥹❤️,,não,0.01754532940685749,0.9576273560523987,0.024827344343066216
drecastelli,Que dor😢,,não,0.033622629940509796,0.8945298194885254,0.0718475729227066
silvaaltamira77,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
dyovana.lacerda,"Tudo que você posta dessa linda menina impossível não se emocionar, ela na minha concepção é filha de cada mãe. Me emociono e meus olhos enchem de lágrimas.❤️❤️❤️",,não,0.016337839886546135,0.9597356915473938,0.023926429450511932
necysssouza,"Meu deus,é muito doloroso para uma mãe,Sentimos a sua dor.",,não,0.020131563767790794,0.9503974318504333,0.0294709000736475
jessicca_siilvaa,Jesus continua lhe dando força você só têm momentos bons com a sua filha ❤️,,não,0.02543223276734352,0.9446545243263245,0.029913298785686493
luciahgodoy,Não sei explicar !! Mas dói o coração 💔,,não,0.20020551979541779,0.7604184746742249,0.03937599062919617
maria6631alves,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
gileusaferro01,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
babiescris,Como pode um monstro tirar esse abraço de uma mãe😢 impossível não se revoltar!!!,,não,0.01978188194334507,0.9444543123245239,0.03576381504535675
maitenarcisorealtor,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
minesppons,❤️‍🩹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
gabrielamedeirosburani,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
eusou.hellenmainardi,😍❤️🙏,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
silvanamarinho1405,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rimaraad.dermato,Nosso abraço ❤️,,não,0.04789126664400101,0.9142867922782898,0.037821900099515915
moura.gloria,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
eu.ednacriss__,"Eu vivi essa crueldade que fizeram com esse anjo meu coração apertava tanto q N conseguia dormir parecia alguém próximo, acho q o mundo chorou 😢😢😢",,não,0.016800733283162117,0.9590610861778259,0.02413814701139927
leyasaalves,"😢 mulher, vc é muito forte!!!❤️",,não,0.023194482550024986,0.9507547616958618,0.02605077251791954
rafaellflavia,Vc é muito forte! Deus te proteja sempre 🙏,,não,0.0332452729344368,0.9373011589050293,0.029453525319695473
erycasoliver,Dói muito ver 😢,,não,0.021819695830345154,0.9446339011192322,0.03354638069868088
comoestrelanaterra,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lilianef,😍😍😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
adelia_santos_corretora,Sem palavras 🥺,,não,0.02474188804626465,0.9444189667701721,0.03083912283182144
_samytavares,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
crisgoncalves13_,💔💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
familiapreucalopsita,😢😢😢😢❤️❤️❤️💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marcela.lopesllopes,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ramoniqueth,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
enisilvalopes,Onnn,,não,0.11544543504714966,0.6370432376861572,0.24751125276088715
victorino.rosangela,Isabella filha de todos nós 😢😍,,não,0.023303961381316185,0.9423098564147949,0.03438614681363106
josilenemenezes34,😰,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
anny.pereira32,"Nossa, não tem uma vez sequer, que eu não chore quando vejo a Isa 💔",,não,0.01814471185207367,0.9568460583686829,0.025009213015437126
dryfonseca3,Que dor no peito 😢,,não,0.01989123970270157,0.9580132961273193,0.02209538221359253
thatha_candido,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
tatysdantas,😢😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
leticia_ogassawara,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sineideduda,"Meu Deus como eu sofri e sofro com tudo isso que aconteceu, embora nem as conheço e sou mãe vc estar em minhas orações.",,não,0.022292712703347206,0.9523400068283081,0.025367259979248047
lucilene_torrezani,💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
juliana.araujomoreira,🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
izarg3046,😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_maristelaandrade_,Graças a Deus que vc tem essas lembranças em vídeos e fotos dela. 🙌❤️,,não,0.01965167187154293,0.9572492837905884,0.023099150508642197
carolinaroms_,Não sei como você suportou esse tempo todo. Você é muito forte 💔,,não,0.04129547253251076,0.9060042500495911,0.05270029976963997
personaldillaraujoo,😢😢😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sandrinha02,Linda demais 😭,,não,0.025416119024157524,0.9488016963005066,0.025782186537981033
samya.costa7,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
talitasparremberger,🥹🥹🥹🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
angelamoura85,E verdade a Isabela e um pouco filha de todas nós que e mãe e a até quem não e mãe também eu nunca vou esquecer aquela cena tão chocolate 💔💔💔💔😢😢😢😢 imagina a mãe dela 😭,,não,0.016685865819454193,0.9570553302764893,0.02625880017876625
marycastro241,Sofri muito quando vi a notícia do que aconteceu com ela 😢,,não,0.024701131507754326,0.948699414730072,0.026599403470754623
ericsonoliv,😢😢💔💔💋💋🌹🌹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marianeuza1982,🥺🥺😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
angelamoura85,"Se foi em mim que nunca a conheci, imagina na sua mãezinha 🥺❤️",,não,0.015219027176499367,0.9556322693824768,0.029148632660508156
mariagorettedantas,Tristeza demais pra essa mãezinha 💔 minha filha quando pequena e idêntica a ela 😢,,não,0.016185499727725983,0.9549340605735779,0.028880488127470016
jeane_algostinho,"Isabela se foi quando o meu chegou e senti tanta dor quando ela se foi, que posso comparar a dor de quando o meu se foi….😢💔",,não,0.015359505079686642,0.9604132175445557,0.024227255955338478
kelssilva,"@anacarolinaoliveira_oficial qdo a sua filha partiu a minha nasceu, eu achava ela a cara sa Isabela...chorei muito vendo vc e me colocando no seu lugar",,não,0.017612043768167496,0.9500153660774231,0.03237262740731239
cris_valeria.18,🥺💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mariliasilvaterapeutaestetica,Sim...do meu irmão 💔😭...só quem perdeu alguém que ama sabe o que é essa dor !!!💔💔😭😭,,não,0.018982725217938423,0.9607590436935425,0.02025817520916462
glauciamarize.silva,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
claudiaeduarda_24,Cara não tem como não chorar 😭😭😭😭😭😭😭😭😭😭❤️,,não,0.021587001159787178,0.9535665512084961,0.024846455082297325
vivianesantanacoelho,Que abraço gostoso😢😢😢😢😢😢😢😢,,não,0.029968395829200745,0.946356475353241,0.023675184696912766
geusarufino,😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
fabriciamirandada,Aiiii que triste😭,,não,0.027766045182943344,0.938202440738678,0.034031569957733154
verateixeira47,Tão linda!!!😭 uma estrelinha maravilhosa!❤️,,não,0.03058238886296749,0.9471563696861267,0.022261179983615875
atelierrmagalhaes,Meu Deus imagino a saudade desse abraço 🙏🏻🙏🏻,,não,0.020624812692403793,0.9607248306274414,0.018650418147444725
vaniamariaforti,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
indikavalkevicz,Leblon sim meu filho sua filha,,não,0.031485527753829956,0.8818359971046448,0.08667844533920288
leninhavsena,Cenas de amor que dói na alma💔💔😭😭😭💔💔,,não,0.019658248871564865,0.9469327330589294,0.03340902924537659
cidinhamissassi,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
herandidasilva,"A morte não é o fim,temos a esperança da Eternidade em Jesus e reencontrar nossos entes queridos,aqui na terra ficamos com a saudade e a falta,sua dor com ctz não tem como discernir,mas Deus te carrega no colo e te dá força 💔🥺Deus abençoe sua vida!",,não,0.024496646597981453,0.9398404359817505,0.035662997514009476
marcia.marinho.3701,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jana.luciano04,❤️💔🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cris_s_cardoso,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
damaziaamaro,💔😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
viviane_79_,😢 QUE. DOR.,,não,0.055364686995744705,0.7032647728919983,0.2413705438375473
debhorah1,"Não posso ver nada delas duas que me emociono , é surreal. A sua força é admirável.❤️",,não,0.014692566357553005,0.9274960160255432,0.05781136453151703
martareginacandidolima,😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
janainasilva7689,Uma dor infinita 💔,,não,0.0201941579580307,0.9583657383918762,0.021440153941512108
arianealvesb,😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rena.tafreitas1979,"E pensar que os assassinos já estão soltos, esse é o país da impunidade 😢",,não,0.11394952982664108,0.820720911026001,0.06532955169677734
juninhocostaof,🥺😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lucia.vieira.50,😢😢😢😭😭😭💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
piazzollipaulinha,Tão linda Isabela ❤️,,não,0.025745796039700508,0.9504584074020386,0.02379576861858368
amandamariscalin,Que judiação com essa pequena. Deus te ajude.,,não,0.02577301114797592,0.9433244466781616,0.030902495607733727
larah.cruz,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
castroodeh,É uma dor que não acaba nunca!😢,,não,0.019238758832216263,0.9543511271476746,0.026410076767206192
anapaulal.r.neves,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
araujofatm2,💔😭😢🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
simoneferreira8413,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
eliztrajanodealmeida,😢😢😢😢💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ederly_carvalho,Que dor!💔😢,,não,0.019023632630705833,0.9550192356109619,0.025957128033041954
_luanalimaofc,🥹❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
betampaiva19,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lorenamatias15,😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_17cah,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cida.batista__,😢😢😢😍😍❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cris_dias_loira_,Linda princesa Anjinha tê amo muito Isabella estrelinha,,não,0.02926560863852501,0.9405011534690857,0.030233195051550865
giseli_pillon,coisa mais linda,,não,0.017071126028895378,0.9588626623153687,0.024066166952252388
ritarodrigueslima7,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mari.aebranquinha6,Aff o coração dói demais de ver 😭💔,,não,0.016899053007364273,0.9635312557220459,0.01956971362233162
valente5108,"🇧🇷 Nós, mães sentimos tbm a sua dor!",,não,0.022937458008527756,0.9434086084365845,0.03365401551127434
nied_nunes_,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
leticiaborges4445,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
dilmasmbarros,❤️🌟,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cleane_2017,😭😭😭😭😭 dói até hoje,,não,0.023156940937042236,0.9077346324920654,0.0691085010766983
ricardotakeira,😢💔😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
veranunes19,"Me pegou muito, esse caso mexeu profundamente comigo, e até hj eu sinto todas as vezes q eu vejo.💔",,não,0.021272139623761177,0.956481397151947,0.022246403619647026
nathymatos_,Que lindo,,não,0.016513457521796227,0.9593340754508972,0.02415243349969387
marciomkg,🥺💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
pattyjulia21,"😭😭😭😭😭 sentimos saudades da Isabella mesmo sem ter conhecido, um vazio muito grande",,não,0.01787075772881508,0.9573449492454529,0.02478429488837719
andreiacristinahorochoski,😭😭😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
camilajkogan,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mariliamaeatipica,Q vídeo lindo!!😭,,não,0.02455776371061802,0.9533310532569885,0.02211112715303898
oneidealveslima,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marciafrade1973,Uma dor infinita… Quando uma mãe sofre todas sofrem… Só quem é mãe entende o amor por um filho.,,não,0.018216107040643692,0.9591390490531921,0.022644853219389915
juanne_martins,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
drabethinafagotti,Deus te ajude Ana 🙌❤️,,não,0.05312119051814079,0.9051312804222107,0.0417475625872612
camilajkogan,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
belbabo,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
talitamb6,A sua história me emociona até os dias de hoje !🥹,,não,0.019839994609355927,0.9561318159103394,0.02402820996940136
josaneaparecidajacinto,"Nossa já passou 17 anos ? E isso ? Me lembro como se fosse hoje ,eu orando pra alguém falar que não era verdade aquilo que estava assistindo",,não,0.3081830143928528,0.43691590428352356,0.25490105152130127
fatimasmaniottobecari,Cada vez que vejo VC publicar fotos com ela doi na minha alma😢💔❤️‍🩹🤍,,não,0.029551466926932335,0.9382945895195007,0.03215392678976059
kenniakerolayne,Te abraçamos.,,não,0.02531387284398079,0.9411051869392395,0.03358088433742523
pollyana_heisheis,"Aí é muito sofrido, é inesquecível 😢😍",,não,0.01648879051208496,0.951888382434845,0.03162277862429619
gracinha.bato,😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
christixavier,🥺🥺❤️😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
tati.caetano,O pior é saber q esse mal foi causado por uma mulher q tbem era mãe… E hj ela tem os filhos dela p abraçar. Que D’us faça justiça que a consciência dela nunca a deixe em paz.,,não,0.03050190582871437,0.9283900260925293,0.04110802337527275
fergissoni,"Meu Deus, até eu senti o afago. Que dor insuportável. Qta maldade sem necessidade. Era só não pegar a criança.",,não,0.0193024892359972,0.9545398354530334,0.02615760825574398
derene.lima,Deus ti fortaleça,,não,0.048953354358673096,0.8974074125289917,0.05363929271697998
camilajkogan,💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
decapixaba,Dá um aperto no 💔,,não,0.11658530682325363,0.7940054535865784,0.089409239590168
carm.o417,Um dia vc vai abraçar assim novamente❤️,,não,0.02006341703236103,0.9582491517066956,0.021687472239136696
silvaniamadeira101,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
catianef87,Preciosas queridas do meu coração ❤️,,não,0.022059990093111992,0.9560633897781372,0.021876610815525055
soubrunamorais,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sandrass.7,Me dá um nó na garganta e uma angústia toda vez que lembro dela 🥺,,não,0.017624298110604286,0.960049569606781,0.02232610434293747
rafaspc,Quando uma mãe perde um filho todas nós tbm perdemos um pouco que Deus esteja sempre com vc 🥺🙏🏻♥️,,não,0.029692867770791054,0.9437798857688904,0.026527367532253265
prates.lety,😭😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
camila_roders,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
fraan.da160,O que fizeram com ela foi uma tremenda crueldade mas ela é luz e está em um lindo lugar,,não,0.019976913928985596,0.933861494064331,0.046161528676748276
daysemoraes_,😢💔🙌❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
gleicy_rribeiro,🥺😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
prates.lety,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
orlandinhosilva,Coração dói 💔🥺,,não,0.021256083622574806,0.9512724876403809,0.027471421286463737
swaneza,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
laudelina_urbinati,❤️❤️❤️❤️❤️❤️😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
paty_santos_2006,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosivam.duarte.7,Muito triste 🩷,,não,0.023546932265162468,0.951572060585022,0.024880949407815933
mariamadalena373,Somos todas mães e isabelas e muitas outras crianças que não sabemos o nome e que muitas mães perderam 😢🙌💔,,não,0.027018316090106964,0.9363952875137329,0.03658641129732132
andreafiuzaof,"@anacarolinaoliveira_oficial vc é uma das mulheres mais fortes que acompanho ,vejo Deus puro na sua vida ,vc tem uma força,uma luz impressionante Deus te abençoe sempre minha linda ❤️❤️❤️❤️❤️❤️",,não,0.022823819890618324,0.9430710077285767,0.03410515561699867
dalvasoaresmarques,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏❤️❤️❤️👋🏻👋🏻👋🏻👋🏻👋🏻👋🏻👋🏻,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bellacabelos_byanita,👏❤🌟❤👏,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
breeh_cornachione,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cariocajo.fut400,😭😭😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
brancca_nunes,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ananilza11,Isabela será sempre inesquecível para todo Brasil!,,não,0.023165978491306305,0.949340283870697,0.027493763715028763
leiamariapl,", Linda 🌟",,não,0.019964275881648064,0.940800666809082,0.039234939962625504
efesios_,😭😭😭💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosanecristinacampos,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
genieiderodrigues,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
roseilzasousa,😭💔🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rita3k8n,😢😢😢😭🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosegianini94,👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
pricilaalves.alves.90,😍😍😍😍😍😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
elainef_rodrigues_,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cidinhaconci,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cidinhaconci,"E inacreditável, como os pais ainda matam seus filhos! O amor esfriou mesmo",,não,0.015735408291220665,0.9392665028572083,0.044998086988925934
lidianeacruz,"Que Deus continue confortando, é o único que pode minimizar a dor ...",,não,0.027085015550255775,0.9420506954193115,0.03086431324481964
sandra.rodrigues.7798,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
danyygusmao,Aí como dói 💔,,não,0.13592857122421265,0.790009081363678,0.07406234741210938
fabbrimarcelo,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
erica.correaoliveira,Isa participa na nossa família todo mundo sente sua falta❤️,,não,0.0173328910022974,0.9543752074241638,0.028291882947087288
_caricia_rodrigues,❤️😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
maedayannieyzzi,Também perdi minha neta Isabela 😭😭😭😭,,não,0.01984919048845768,0.9570056200027466,0.0231451578438282
_.meryyws,💔😢🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lidianefelipevieira,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
karladematos1983,"Meu 💔 Dói muito, em vê um vídeo assim 😢💔💔😢",,não,0.02679048292338848,0.9424130320549011,0.030796535313129425
flavia.america,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
luanicole,"Eu era criança quando aconteceu tudo, fiquei tão triste 🥺",,não,0.019976025447249413,0.9555587768554688,0.02446519397199154
beltraomaria_,nossa que video😍🥺,,não,0.03801196813583374,0.8779725432395935,0.08401547372341156
pires4990,💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
peixotolory,💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
paula_dudu_07,😢😢😢🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
joicerodriguesmakeup_photos,Nossa anjinha nunca será esquecida😍,,não,0.02599235437810421,0.9380720257759094,0.035935599356889725
gracimeire_riibeeiroo,"Todas as vezes que eu vejo a Isabelinha, sinto dor como se eu tivesse perdido minha própria filha. Jamais esquecerei desse anjo 🥺❤️",,não,0.016527296975255013,0.9588629007339478,0.024609828367829323
kledianebezerra,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lana_ceara_pe,😍😍😍😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bemgrazii,😭😢😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
danijessefujinami,Pra sempre Isa ❤️,,não,0.023788584396243095,0.9495205879211426,0.026690850034356117
marlene_esj,Que dor! Não consigo superar essa perda. 😭,,não,0.02271696738898754,0.9502160549163818,0.027066919952630997
silvamonicadejesusda,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
nandiroca23,😢😢😢😢💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
suelicoelhopsicopedagoga,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
arenildaexpedita,Lindo e triste ao mesmo tempo minha filha se chama Isabela por causa de vcs 💔😭🥺❤️,,não,0.017572470009326935,0.9606329202651978,0.021794619038701057
mariahadriana,😢💔😢🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
graziellen_m.reis,💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lucileia.dealmeida.3,Aí caiu uma lágrima aq,,não,0.02285853773355484,0.9428046345710754,0.03433686122298241
